               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 142,            0.025261,            0.006147,          0.00042222,             0.99639,             0.99091,             0.99491,             0.74251,            0.021599,           0.0057001,          0.00021725,            0.024547,            0.024547,            0.024547
                 143,            0.025062,           0.0060493,          0.00067891,             0.97986,                   1,             0.99473,             0.75755,            0.020468,           0.0054169,          0.00020633,            0.024479,            0.024479,            0.024479
                 144,            0.025007,           0.0060574,          0.00064494,             0.98557,             0.99091,             0.99464,             0.75885,            0.020323,            0.005887,          0.00020919,            0.024412,            0.024412,            0.024412
                 145,            0.023901,           0.0057117,          0.00043535,             0.98462,             0.99091,             0.99464,             0.75482,            0.020102,           0.0055475,          0.00018339,            0.024345,            0.024345,            0.024345
                 146,            0.024438,           0.0058647,           0.0003911,             0.99275,             0.99091,             0.99474,             0.78839,            0.018421,           0.0053797,          0.00018806,            0.024277,            0.024277,            0.024277
                 147,            0.024788,           0.0060341,          0.00043958,             0.99772,             0.99236,               0.995,             0.77497,            0.019421,           0.0051575,          0.00018883,             0.02421,             0.02421,             0.02421
                 148,             0.02385,           0.0056392,          0.00045395,              0.9971,             0.99179,               0.995,             0.77998,            0.018978,            0.005229,          0.00018759,            0.024143,            0.024143,            0.024143
                 149,            0.025587,           0.0063264,          0.00060013,             0.99598,             0.99091,             0.99491,             0.76773,             0.02007,           0.0055428,          0.00019426,            0.024075,            0.024075,            0.024075
                 150,            0.024227,           0.0059438,          0.00046163,             0.99604,             0.99091,             0.99491,             0.77054,            0.019999,           0.0053701,          0.00019226,            0.024008,            0.024008,            0.024008
                 151,            0.023986,           0.0056334,          0.00062119,             0.99572,                   1,               0.995,             0.77687,            0.019604,           0.0055733,          0.00020313,            0.023941,            0.023941,            0.023941
                 152,            0.024207,           0.0058759,          0.00054264,             0.99396,             0.98966,             0.99491,             0.76936,            0.020432,           0.0055952,          0.00020375,            0.023873,            0.023873,            0.023873
